,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross,Name_ID,Role,Name
182,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm2128238,actress,Sonam Kapoor
183,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm0451600,actor,Anupam Kher
184,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm0665554,actress,Supriya Pathak
185,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm0438488,director,Pankaj Kapur
186,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm0042341,writer,Carl Austin
187,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm2985299,producer,Madhu Mantena Varma
188,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm2067275,producer,Sheetal Vinod Talwar
189,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm1338587,composer,Pritam Chakraborty
190,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0340003,composer,Rupert Gregson-Williams
191,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0268199,actor,Colin Farrell
192,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm3726887,actress,Jessica Brown Findlay
193,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0000128,actor,Russell Crowe
194,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0000124,actress,Jennifer Connelly
195,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0326040,director,Akiva Goldsman
196,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm4311444,writer,Mark Helprin
197,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0020065,producer,Tony Allard
198,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0686887,producer,Marc Platt
199,tt1837709,Winter's Tale,2014,118.0,"Drama,Fantasy,Mystery",12600231.0,nm0846333,producer,Michael Tadross
200,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm8341683,writer,Stephanie Saul
201,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm0000242,actor,Mark Wahlberg
202,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm0000621,actor,Kurt Russell
203,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm0341174,actor,Douglas M. Griffin
204,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm0003069,actor,James DuMont
205,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm0000916,director,Peter Berg
206,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm1996352,writer,Matthew Michael Carnahan
207,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm2373271,writer,Matthew Sand
208,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm2417866,writer,David Barstow
209,tt1860357,Deepwater Horizon,2016,107.0,"Action,Drama,History",61433527.0,nm8341682,writer,David Rohde
210,tt1861316,Droomkind,2010,45.0,"Adventure,Drama,Family",6534.0,nm4363437,actor,Pepijn Borst
211,tt1861316,Droomkind,2010,45.0,"Adventure,Drama,Family",6534.0,nm0324352,actor,Erik de Goederen
212,tt1861316,Droomkind,2010,45.0,"Adventure,Drama,Family",6534.0,nm4363138,composer,Hans van Manen
213,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm1968306,actor,Jason Cortlund
214,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm2924606,actress,Tiffany Esteb
215,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm3851459,actor,Almex Lee
216,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm4543415,actress,Gabrielle Maisels
217,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm0356924,director,Julia Halperin
218,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm1852676,producer,Kit Bland
219,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm0844260,producer,Krzysztof Szpetmanski
220,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm0111227,composer,Chris Brokaw
221,tt1961447,"Now, Forager",2012,93.0,Drama,11146.0,nm2253042,cinematographer,Jonathan Nastasi
222,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm2244438,producer,John Aglialoro
223,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0000526,actress,Samantha Mathis
224,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0000892,actor,Jason Beghe
225,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0005246,actor,Esai Morales
226,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0264579,actor,Patrick Fabian
227,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0003289,director,John Putch
228,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0761348,writer,Duke Sandefur
229,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0642837,writer,Brian Patrick O'Toole
230,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0779087,writer,Duncan Scott
231,tt1985017,Atlas Shrugged II: The Strike,2012,111.0,"Drama,Mystery,Sci-Fi",3336053.0,nm0709446,writer,Ayn Rand
232,tt1992193,Pandora's Promise,2013,87.0,Documentary,66680.0,nm1503422,editor,Don Kleszy
